student_id,subject_id,exam_type,marks_obtained,max_marks,attendance,exam_date
S00852,SUB005,IA2,90,100,85,2026-03-10
S00852,SUB006,EndSem,34,100,90,2026-01-27
S00852,SUB007,EndSem,60,100,100,2026-01-17
S00852,SUB008,IA2,67,100,71,2026-01-27
S00852,SUB009,EndSem,33,100,66,2026-02-08
S00852,SUB010,IA2,36,100,99,2026-01-21
S00853,SUB001,IA2,75,100,91,2026-02-05
S00853,SUB002,Lab,70,100,91,2026-02-09
S00853,SUB003,Lab,88,100,64,2026-03-12
S00853,SUB004,IA2,77,100,61,2026-02-10
S00853,SUB005,EndSem,81,100,67,2026-02-22
S00853,SUB006,Lab,61,100,66,2026-01-26
S00853,SUB007,EndSem,51,100,81,2026-01-17
S00853,SUB008,IA2,52,100,89,2026-03-08
S00853,SUB009,IA1,90,100,98,2026-02-12
S00853,SUB010,IA1,44,100,62,2026-02-19
S00854,SUB001,IA2,86,100,63,2026-03-11
S00854,SUB002,IA1,38,100,75,2026-02-19
S00854,SUB003,EndSem,30,100,92,2026-01-27
S00854,SUB004,EndSem,43,100,61,2026-03-11
S00854,SUB005,IA1,61,100,84,2026-03-12
S00854,SUB006,EndSem,46,100,84,2026-02-04
S00854,SUB007,IA1,53,100,93,2026-01-17
S00854,SUB008,IA2,53,100,80,2026-03-07
S00854,SUB009,Lab,36,100,77,2026-01-27
S00854,SUB010,IA2,66,100,80,2026-02-06
S00855,SUB001,EndSem,79,100,90,2026-02-13
S00855,SUB002,IA1,58,100,93,2026-03-13
S00855,SUB003,Lab,67,100,65,2026-01-25
S00855,SUB004,IA1,52,100,78,2026-02-02
S00855,SUB005,IA1,50,100,71,2026-02-26
S00855,SUB006,IA1,71,100,81,2026-02-18
S00855,SUB007,Lab,82,100,86,2026-01-18
S00855,SUB008,IA1,72,100,62,2026-01-29
S00855,SUB009,EndSem,39,100,83,2026-03-10
S00855,SUB010,IA1,43,100,87,2026-02-05
S00856,SUB001,Lab,84,100,69,2026-02-18
S00856,SUB002,Lab,32,100,96,2026-01-18
S00856,SUB003,IA2,33,100,68,2026-02-07
S00856,SUB004,IA2,45,100,92,2026-02-18
S00856,SUB005,IA1,69,100,79,2026-01-26
S00856,SUB006,IA1,63,100,74,2026-02-28
S00856,SUB007,Lab,53,100,80,2026-02-01
S00856,SUB008,IA1,61,100,76,2026-02-21
S00856,SUB009,IA2,50,100,70,2026-01-29
S00856,SUB010,EndSem,77,100,72,2026-01-27
S00857,SUB001,IA2,72,100,85,2026-02-20
S00857,SUB002,IA1,50,100,70,2026-03-04
S00857,SUB003,Lab,78,100,66,2026-02-04
S00857,SUB004,Lab,46,100,83,2026-01-25
S00857,SUB005,IA1,82,100,76,2026-03-04
S00857,SUB006,IA2,38,100,64,2026-02-05
S00857,SUB007,EndSem,82,100,100,2026-03-09
S00857,SUB008,IA1,44,100,80,2026-03-09
S00857,SUB009,IA1,39,100,80,2026-01-24
S00857,SUB010,Lab,82,100,63,2026-02-06
S00858,SUB001,Lab,46,100,79,2026-01-14
S00858,SUB002,IA1,59,100,82,2026-02-22
S00858,SUB003,EndSem,72,100,71,2026-01-31
S00858,SUB004,IA2,87,100,86,2026-02-05
S00858,SUB005,Lab,56,100,100,2026-03-01
S00858,SUB006,IA2,34,100,90,2026-02-02
S00858,SUB007,IA1,87,100,75,2026-02-09
S00858,SUB008,EndSem,75,100,79,2026-02-09
S00858,SUB009,IA1,86,100,86,2026-02-15
S00858,SUB010,EndSem,33,100,95,2026-03-06
S00859,SUB001,IA1,83,100,91,2026-02-25
S00859,SUB002,EndSem,64,100,77,2026-03-11
S00859,SUB003,EndSem,45,100,98,2026-02-10
S00859,SUB004,IA2,76,100,77,2026-01-24
S00859,SUB005,IA1,37,100,66,2026-02-08
S00859,SUB006,IA2,59,100,60,2026-02-13
S00859,SUB007,EndSem,55,100,94,2026-01-24
S00859,SUB008,EndSem,33,100,93,2026-03-02
S00859,SUB009,EndSem,45,100,81,2026-03-09
S00859,SUB010,EndSem,40,100,69,2026-01-14
S00860,SUB001,EndSem,88,100,94,2026-02-07
S00860,SUB002,EndSem,77,100,78,2026-02-27
S00860,SUB003,Lab,81,100,84,2026-02-11
S00860,SUB004,IA2,37,100,79,2026-01-21
S00860,SUB005,Lab,80,100,71,2026-02-12
S00860,SUB006,Lab,48,100,92,2026-01-28
S00860,SUB007,EndSem,59,100,99,2026-02-18
S00860,SUB008,Lab,61,100,96,2026-01-17
S00860,SUB009,EndSem,48,100,96,2026-01-13
S00860,SUB010,IA1,75,100,72,2026-01-22
S00861,SUB001,Lab,68,100,93,2026-01-16
S00861,SUB002,IA2,71,100,60,2026-01-16
S00861,SUB003,IA2,56,100,94,2026-01-22
S00861,SUB004,Lab,59,100,93,2026-01-25
S00861,SUB005,IA2,81,100,66,2026-02-06
S00861,SUB006,IA2,88,100,91,2026-02-25
S00861,SUB007,IA2,31,100,75,2026-02-20
S00861,SUB008,Lab,44,100,99,2026-02-16
S00861,SUB009,IA1,54,100,76,2026-01-21
S00861,SUB010,Lab,83,100,69,2026-02-24
S00862,SUB001,EndSem,73,100,77,2026-02-25
S00862,SUB002,IA2,78,100,88,2026-02-02
S00862,SUB003,EndSem,56,100,71,2026-01-24
S00862,SUB004,IA2,54,100,84,2026-03-02
S00862,SUB005,IA2,46,100,99,2026-02-02
S00862,SUB006,Lab,57,100,68,2026-03-04
S00862,SUB007,EndSem,76,100,80,2026-02-09
S00862,SUB008,IA2,79,100,63,2026-02-03
S00862,SUB009,EndSem,61,100,79,2026-02-20
S00862,SUB010,Lab,90,100,89,2026-02-15
S00863,SUB001,IA2,71,100,71,2026-02-20
S00863,SUB002,EndSem,54,100,93,2026-02-24
S00863,SUB003,Lab,41,100,87,2026-02-10
S00863,SUB004,IA1,86,100,67,2026-03-12
S00863,SUB005,Lab,31,100,67,2026-02-25
S00863,SUB006,IA2,87,100,68,2026-03-10
S00863,SUB007,IA2,58,100,63,2026-03-06
S00863,SUB008,EndSem,49,100,92,2026-02-08
S00863,SUB009,EndSem,83,100,94,2026-02-06
S00863,SUB010,IA2,75,100,79,2026-02-23
S00864,SUB001,IA1,35,100,91,2026-02-06
S00864,SUB002,Lab,75,100,79,2026-01-21
S00864,SUB003,IA1,37,100,62,2026-03-13
S00864,SUB004,Lab,88,100,79,2026-03-09
S00864,SUB005,Lab,58,100,90,2026-02-24
S00864,SUB006,EndSem,36,100,63,2026-02-18
S00864,SUB007,EndSem,42,100,97,2026-02-03
S00864,SUB008,IA1,36,100,89,2026-03-09
S00864,SUB009,IA2,44,100,77,2026-03-01
S00864,SUB010,IA2,40,100,70,2026-01-29
S00865,SUB001,IA1,90,100,68,2026-03-13
S00865,SUB002,IA2,37,100,100,2026-02-23
S00865,SUB003,EndSem,64,100,81,2026-02-13
S00865,SUB004,EndSem,76,100,67,2026-03-04
S00865,SUB005,Lab,78,100,63,2026-03-05
S00865,SUB006,IA1,79,100,88,2026-01-22
S00865,SUB007,EndSem,48,100,78,2026-03-11
S00865,SUB008,IA2,39,100,88,2026-01-14
S00865,SUB009,IA1,51,100,75,2026-01-23
S00865,SUB010,EndSem,65,100,63,2026-03-03
S00866,SUB001,EndSem,59,100,94,2026-02-03
S00866,SUB002,EndSem,48,100,98,2026-02-03
S00866,SUB003,Lab,35,100,100,2026-03-04
S00866,SUB004,IA1,33,100,66,2026-03-01
S00866,SUB005,EndSem,44,100,84,2026-01-15
S00866,SUB006,EndSem,39,100,80,2026-01-15
S00866,SUB007,Lab,88,100,89,2026-01-25
S00866,SUB008,EndSem,85,100,60,2026-01-30
S00866,SUB009,IA1,77,100,72,2026-01-22
S00866,SUB010,EndSem,89,100,69,2026-02-17
S00867,SUB001,Lab,49,100,60,2026-01-15
S00867,SUB002,EndSem,44,100,93,2026-01-16
S00867,SUB003,Lab,47,100,89,2026-01-23
S00867,SUB004,IA1,53,100,100,2026-01-26
S00867,SUB005,EndSem,59,100,85,2026-01-19
S00867,SUB006,Lab,61,100,94,2026-01-19
S00867,SUB007,EndSem,68,100,61,2026-01-21
S00867,SUB008,Lab,53,100,95,2026-01-14
S00867,SUB009,IA2,52,100,64,2026-01-20
S00867,SUB010,IA1,39,100,96,2026-02-09
S00868,SUB001,IA1,30,100,97,2026-01-19
S00868,SUB002,Lab,84,100,76,2026-02-05
S00868,SUB003,IA1,59,100,86,2026-02-14
S00868,SUB004,EndSem,63,100,68,2026-03-13
S00868,SUB005,Lab,76,100,100,2026-02-11
S00868,SUB006,Lab,61,100,83,2026-02-11
S00868,SUB007,EndSem,56,100,61,2026-02-17
S00868,SUB008,IA2,55,100,99,2026-01-27
S00868,SUB009,IA1,45,100,62,2026-03-11
S00868,SUB010,IA1,66,100,87,2026-02-12
S00869,SUB001,IA1,73,100,81,2026-01-24
S00869,SUB002,IA2,48,100,66,2026-01-14
S00869,SUB003,IA2,79,100,86,2026-01-20
S00869,SUB004,Lab,67,100,77,2026-03-09
S00869,SUB005,IA2,41,100,85,2026-01-31
S00869,SUB006,IA2,42,100,72,2026-03-04
S00869,SUB007,IA2,48,100,67,2026-01-15
S00869,SUB008,IA2,51,100,89,2026-03-12
S00869,SUB009,Lab,69,100,98,2026-01-13
S00869,SUB010,IA1,43,100,84,2026-02-24
S00870,SUB001,EndSem,51,100,90,2026-02-03
S00870,SUB002,EndSem,76,100,69,2026-03-07
S00870,SUB003,Lab,45,100,91,2026-02-04
S00870,SUB004,EndSem,83,100,87,2026-01-14
S00870,SUB005,IA2,89,100,80,2026-02-24
S00870,SUB006,IA1,80,100,69,2026-02-10
S00870,SUB007,EndSem,79,100,98,2026-02-20
S00870,SUB008,IA2,68,100,65,2026-01-30
S00870,SUB009,IA2,39,100,92,2026-01-21
S00870,SUB010,IA1,46,100,97,2026-01-17
S00871,SUB001,Lab,76,100,78,2026-02-09
S00871,SUB002,EndSem,33,100,71,2026-02-19
S00871,SUB003,IA2,57,100,95,2026-02-02
S00871,SUB004,Lab,31,100,88,2026-03-13
S00871,SUB005,IA1,65,100,67,2026-01-16
S00871,SUB006,Lab,59,100,96,2026-01-14
S00871,SUB007,IA2,30,100,64,2026-01-30
S00871,SUB008,IA1,39,100,65,2026-02-20
S00871,SUB009,IA1,85,100,93,2026-02-16
S00871,SUB010,EndSem,48,100,70,2026-02-06
S00872,SUB001,EndSem,71,100,80,2026-01-24
S00872,SUB002,IA1,61,100,70,2026-03-12
S00872,SUB003,IA1,32,100,92,2026-03-13
S00872,SUB004,IA2,36,100,75,2026-02-02
S00872,SUB005,Lab,62,100,68,2026-02-19
S00872,SUB006,IA2,33,100,97,2026-02-10
S00872,SUB007,EndSem,74,100,92,2026-02-11
S00872,SUB008,Lab,30,100,66,2026-02-08
S00872,SUB009,EndSem,66,100,83,2026-01-30
S00872,SUB010,IA2,86,100,95,2026-02-25
S00873,SUB001,Lab,37,100,66,2026-02-27
S00873,SUB002,IA1,30,100,64,2026-01-21
S00873,SUB003,Lab,85,100,91,2026-02-05
S00873,SUB004,EndSem,86,100,89,2026-01-25
S00873,SUB005,EndSem,70,100,92,2026-02-05
S00873,SUB006,IA1,44,100,84,2026-01-23
S00873,SUB007,IA1,31,100,79,2026-02-12
S00873,SUB008,IA1,55,100,92,2026-01-20
S00873,SUB009,Lab,51,100,80,2026-02-08
S00873,SUB010,IA1,82,100,62,2026-02-11
S00874,SUB001,Lab,78,100,86,2026-02-08
S00874,SUB002,Lab,33,100,87,2026-03-07
S00874,SUB003,Lab,86,100,82,2026-03-08
S00874,SUB004,EndSem,43,100,72,2026-01-26
S00874,SUB005,IA2,85,100,67,2026-02-03
S00874,SUB006,IA1,62,100,60,2026-02-17
S00874,SUB007,IA1,89,100,83,2026-01-24
S00874,SUB008,IA2,86,100,63,2026-02-19
S00874,SUB009,IA1,69,100,74,2026-03-10
S00874,SUB010,EndSem,46,100,75,2026-03-09
S00875,SUB001,Lab,66,100,64,2026-01-19
S00875,SUB002,EndSem,76,100,96,2026-03-10
S00875,SUB003,EndSem,78,100,82,2026-03-10
S00875,SUB004,EndSem,45,100,76,2026-02-15
S00875,SUB005,Lab,67,100,97,2026-02-08
S00875,SUB006,IA2,35,100,84,2026-02-08
S00875,SUB007,IA2,35,100,71,2026-01-15
S00875,SUB008,EndSem,77,100,86,2026-01-16
S00875,SUB009,IA2,58,100,65,2026-03-10
S00875,SUB010,IA2,50,100,65,2026-01-19
S00876,SUB001,EndSem,36,100,61,2026-01-30
S00876,SUB002,IA2,51,100,92,2026-01-24
S00876,SUB003,IA1,30,100,74,2026-02-13
S00876,SUB004,EndSem,49,100,92,2026-03-09
S00876,SUB005,IA2,35,100,80,2026-01-30
S00876,SUB006,IA2,90,100,91,2026-01-31
S00876,SUB007,IA1,75,100,75,2026-01-21
S00876,SUB008,IA1,52,100,74,2026-01-15
S00876,SUB009,IA1,63,100,72,2026-03-07
S00876,SUB010,IA1,55,100,96,2026-01-16
S00877,SUB001,EndSem,59,100,68,2026-01-17
S00877,SUB002,IA2,56,100,70,2026-02-21
S00877,SUB003,IA1,54,100,62,2026-02-18
S00877,SUB004,IA2,41,100,76,2026-02-15
S00877,SUB005,IA2,56,100,94,2026-02-22
S00877,SUB006,IA2,60,100,80,2026-02-05
S00877,SUB007,IA2,50,100,62,2026-02-19
S00877,SUB008,IA1,52,100,99,2026-03-02
S00877,SUB009,EndSem,41,100,97,2026-02-27
S00877,SUB010,EndSem,44,100,83,2026-02-05
S00878,SUB001,IA2,50,100,82,2026-02-10
S00878,SUB002,IA2,51,100,68,2026-03-12
S00878,SUB003,IA1,80,100,70,2026-01-19
S00878,SUB004,EndSem,48,100,72,2026-02-04
S00878,SUB005,Lab,75,100,65,2026-02-16
S00878,SUB006,Lab,69,100,76,2026-03-11
S00878,SUB007,IA1,57,100,64,2026-02-08
S00878,SUB008,EndSem,61,100,89,2026-02-08
S00878,SUB009,EndSem,66,100,81,2026-02-21
S00878,SUB010,Lab,45,100,89,2026-03-04
S00879,SUB001,Lab,61,100,66,2026-01-15
S00879,SUB002,IA2,55,100,91,2026-01-15
S00879,SUB003,IA1,43,100,92,2026-02-13
S00879,SUB004,IA2,31,100,61,2026-03-09
S00879,SUB005,IA1,58,100,74,2026-01-27
S00879,SUB006,EndSem,40,100,79,2026-02-28
S00879,SUB007,EndSem,45,100,67,2026-01-24
S00879,SUB008,Lab,82,100,81,2026-01-15
S00879,SUB009,IA1,51,100,72,2026-01-22
S00879,SUB010,Lab,62,100,73,2026-01-21
S00880,SUB001,Lab,39,100,78,2026-02-07
S00880,SUB002,Lab,56,100,99,2026-01-18
S00880,SUB003,EndSem,59,100,70,2026-02-23
S00880,SUB004,EndSem,35,100,93,2026-03-03
S00880,SUB005,IA2,33,100,83,2026-01-22
S00880,SUB006,Lab,90,100,60,2026-01-24
S00880,SUB007,IA1,87,100,100,2026-03-01
S00880,SUB008,IA1,82,100,62,2026-01-28
S00880,SUB009,EndSem,37,100,73,2026-02-05
S00880,SUB010,IA2,65,100,93,2026-03-04
S00881,SUB001,Lab,87,100,84,2026-02-01
S00881,SUB002,IA1,58,100,99,2026-02-05
S00881,SUB003,IA2,72,100,91,2026-03-08
S00881,SUB004,EndSem,81,100,75,2026-01-30
S00881,SUB005,IA1,77,100,77,2026-02-27
S00881,SUB006,Lab,75,100,77,2026-02-13
S00881,SUB007,Lab,31,100,84,2026-02-06
S00881,SUB008,IA2,64,100,80,2026-01-28
S00881,SUB009,IA2,61,100,99,2026-03-03
S00881,SUB010,IA1,70,100,77,2026-02-12
S00882,SUB001,Lab,72,100,83,2026-03-10
S00882,SUB002,IA1,78,100,74,2026-02-26
S00882,SUB003,IA2,37,100,61,2026-02-07
S00882,SUB004,IA1,43,100,85,2026-02-13
S00882,SUB005,Lab,76,100,79,2026-02-15
S00882,SUB006,Lab,30,100,88,2026-02-13
S00882,SUB007,IA1,88,100,78,2026-02-26
S00882,SUB008,Lab,88,100,72,2026-01-24
S00882,SUB009,IA2,45,100,72,2026-02-16
S00882,SUB010,EndSem,61,100,67,2026-03-12
S00883,SUB001,IA2,60,100,96,2026-02-28
S00883,SUB002,EndSem,33,100,75,2026-03-13
S00883,SUB003,IA2,70,100,96,2026-01-30
S00883,SUB004,EndSem,62,100,88,2026-02-23
S00883,SUB005,Lab,40,100,82,2026-02-25
S00883,SUB006,EndSem,66,100,78,2026-01-30
S00883,SUB007,Lab,40,100,96,2026-01-21
S00883,SUB008,IA1,66,100,80,2026-01-18
S00883,SUB009,IA1,87,100,84,2026-03-11
S00883,SUB010,IA2,33,100,72,2026-03-12
S00884,SUB001,IA2,87,100,71,2026-02-09
S00884,SUB002,EndSem,38,100,91,2026-01-19
S00884,SUB003,IA1,78,100,94,2026-01-23
S00884,SUB004,IA2,70,100,95,2026-02-19
S00884,SUB005,IA1,55,100,62,2026-02-18
S00884,SUB006,IA2,71,100,74,2026-01-23
S00884,SUB007,Lab,83,100,92,2026-01-16
S00884,SUB008,IA2,63,100,99,2026-02-09
S00884,SUB009,Lab,60,100,83,2026-01-22
S00884,SUB010,Lab,54,100,79,2026-03-10
S00885,SUB001,Lab,87,100,61,2026-01-30
S00885,SUB002,IA1,62,100,88,2026-01-27
S00885,SUB003,EndSem,30,100,98,2026-01-25
S00885,SUB004,IA2,89,100,99,2026-01-30
S00885,SUB005,IA1,50,100,82,2026-01-15
S00885,SUB006,IA1,58,100,69,2026-03-02
S00885,SUB007,Lab,52,100,90,2026-01-27
S00885,SUB008,IA2,67,100,60,2026-02-05
S00885,SUB009,EndSem,50,100,66,2026-02-10
S00885,SUB010,EndSem,79,100,100,2026-01-27
S00886,SUB001,IA1,57,100,85,2026-03-06
S00886,SUB002,IA1,39,100,68,2026-01-24
S00886,SUB003,EndSem,64,100,87,2026-02-18
S00886,SUB004,IA1,85,100,100,2026-03-05
S00886,SUB005,Lab,90,100,100,2026-01-25
S00886,SUB006,IA1,69,100,75,2026-01-28
S00886,SUB007,IA2,64,100,71,2026-01-27
S00886,SUB008,Lab,37,100,88,2026-03-01
S00886,SUB009,Lab,61,100,91,2026-02-15
S00886,SUB010,IA1,40,100,83,2026-02-06
S00887,SUB001,Lab,34,100,79,2026-02-19
S00887,SUB002,Lab,40,100,66,2026-03-06
S00887,SUB003,IA1,33,100,64,2026-02-18
S00887,SUB004,Lab,50,100,95,2026-02-28
S00887,SUB005,IA2,51,100,92,2026-03-04
S00887,SUB006,EndSem,89,100,100,2026-02-07
S00887,SUB007,IA2,51,100,86,2026-01-31
S00887,SUB008,IA2,60,100,74,2026-02-27
S00887,SUB009,IA2,67,100,100,2026-02-18
S00887,SUB010,EndSem,33,100,65,2026-02-26
S00888,SUB001,IA1,79,100,99,2026-03-10
S00888,SUB002,IA1,44,100,70,2026-01-25
S00888,SUB003,IA2,76,100,66,2026-02-08
S00888,SUB004,IA1,58,100,67,2026-03-02
S00888,SUB005,Lab,46,100,94,2026-01-13
S00888,SUB006,IA2,77,100,84,2026-02-15
S00888,SUB007,EndSem,35,100,75,2026-01-19
S00888,SUB008,IA2,42,100,81,2026-03-12
S00888,SUB009,Lab,83,100,99,2026-01-22
S00888,SUB010,IA2,58,100,77,2026-02-22
S00889,SUB001,IA2,83,100,77,2026-02-05
S00889,SUB002,IA2,81,100,80,2026-02-13
S00889,SUB003,IA2,42,100,87,2026-02-24
S00889,SUB004,IA1,46,100,69,2026-01-22
S00889,SUB005,Lab,79,100,64,2026-01-20
S00889,SUB006,EndSem,35,100,75,2026-02-06
S00889,SUB007,EndSem,31,100,78,2026-02-07
S00889,SUB008,IA2,79,100,88,2026-02-10
S00889,SUB009,IA2,65,100,68,2026-02-20
S00889,SUB010,EndSem,80,100,65,2026-02-09
S00890,SUB001,EndSem,75,100,66,2026-01-27
S00890,SUB002,Lab,66,100,83,2026-01-24
S00890,SUB003,IA1,71,100,68,2026-01-13
S00890,SUB004,IA2,82,100,94,2026-02-23
S00890,SUB005,IA1,82,100,69,2026-02-07
S00890,SUB006,IA2,40,100,75,2026-02-18
S00890,SUB007,EndSem,61,100,97,2026-01-24
S00890,SUB008,IA1,56,100,80,2026-03-10
S00890,SUB009,Lab,72,100,67,2026-01-16
S00890,SUB010,Lab,77,100,97,2026-01-23
S00891,SUB001,IA1,74,100,99,2026-03-11
S00891,SUB002,IA1,60,100,91,2026-02-13
S00891,SUB003,EndSem,52,100,79,2026-03-08
S00891,SUB004,Lab,72,100,69,2026-02-19
S00891,SUB005,Lab,86,100,91,2026-02-09
S00891,SUB006,Lab,43,100,70,2026-02-20
S00891,SUB007,IA1,53,100,92,2026-01-25
S00891,SUB008,IA2,36,100,66,2026-02-18
S00891,SUB009,EndSem,45,100,72,2026-02-17
S00891,SUB010,IA2,36,100,94,2026-01-15
S00892,SUB001,EndSem,88,100,93,2026-02-26
S00892,SUB002,IA2,85,100,82,2026-02-15
S00892,SUB003,IA2,69,100,98,2026-02-10
S00892,SUB004,IA1,41,100,78,2026-01-13
S00892,SUB005,EndSem,90,100,62,2026-01-17
S00892,SUB006,Lab,43,100,69,2026-02-17
S00892,SUB007,Lab,44,100,100,2026-02-27
S00892,SUB008,IA2,56,100,77,2026-02-10
S00892,SUB009,Lab,86,100,74,2026-02-27
S00892,SUB010,IA1,54,100,64,2026-02-08
S00893,SUB001,IA2,48,100,83,2026-02-07
S00893,SUB002,IA1,71,100,89,2026-01-20
S00893,SUB003,IA2,59,100,68,2026-01-24
S00893,SUB004,IA2,39,100,80,2026-03-04
S00893,SUB005,EndSem,48,100,99,2026-03-13
S00893,SUB006,Lab,88,100,80,2026-02-19
S00893,SUB007,IA2,75,100,97,2026-01-20
S00893,SUB008,IA1,71,100,86,2026-01-24
S00893,SUB009,IA1,41,100,84,2026-01-15
S00893,SUB010,Lab,45,100,61,2026-02-24
S00894,SUB001,EndSem,88,100,79,2026-03-04
S00894,SUB002,IA2,33,100,66,2026-03-11
S00894,SUB003,Lab,60,100,72,2026-01-14
S00894,SUB004,IA1,60,100,72,2026-01-19
S00894,SUB005,IA1,32,100,92,2026-03-01
S00894,SUB006,Lab,76,100,93,2026-01-26
S00894,SUB007,IA2,60,100,62,2026-02-28
S00894,SUB008,Lab,90,100,85,2026-02-04
S00894,SUB009,EndSem,39,100,86,2026-01-20
S00894,SUB010,EndSem,64,100,90,2026-03-05
S00895,SUB001,EndSem,71,100,80,2026-03-09
S00895,SUB002,Lab,32,100,87,2026-02-14
S00895,SUB003,EndSem,49,100,90,2026-01-17
S00895,SUB004,Lab,31,100,77,2026-01-31
S00895,SUB005,IA1,40,100,93,2026-03-09
S00895,SUB006,EndSem,88,100,99,2026-01-18
S00895,SUB007,IA2,44,100,90,2026-02-04
S00895,SUB008,IA2,48,100,95,2026-01-26
S00895,SUB009,EndSem,81,100,68,2026-01-22
S00895,SUB010,EndSem,32,100,87,2026-01-18
S00896,SUB001,IA2,78,100,90,2026-02-09
S00896,SUB002,IA2,63,100,63,2026-02-10
S00896,SUB003,EndSem,56,100,84,2026-01-19
S00896,SUB004,IA2,63,100,81,2026-03-02
S00896,SUB005,IA2,89,100,93,2026-02-06
S00896,SUB006,Lab,89,100,76,2026-02-07
S00896,SUB007,IA2,31,100,71,2026-03-09
S00896,SUB008,EndSem,77,100,79,2026-02-04
S00896,SUB009,IA1,54,100,94,2026-02-20
S00896,SUB010,IA2,41,100,60,2026-01-21
S00897,SUB001,EndSem,73,100,92,2026-02-28
S00897,SUB002,IA2,51,100,83,2026-02-23
S00897,SUB003,EndSem,66,100,93,2026-01-22
S00897,SUB004,Lab,65,100,80,2026-01-31
S00897,SUB005,IA1,38,100,81,2026-03-11
S00897,SUB006,IA1,63,100,61,2026-01-22
S00897,SUB007,Lab,55,100,89,2026-02-16
S00897,SUB008,IA1,68,100,91,2026-02-11
S00897,SUB009,EndSem,51,100,99,2026-02-17
S00897,SUB010,Lab,78,100,92,2026-03-02
S00898,SUB001,Lab,69,100,67,2026-02-11
S00898,SUB002,Lab,50,100,70,2026-03-06
S00898,SUB003,IA2,45,100,74,2026-01-13
S00898,SUB004,Lab,72,100,70,2026-01-18
S00898,SUB005,EndSem,33,100,76,2026-02-17
S00898,SUB006,EndSem,80,100,87,2026-03-06
S00898,SUB007,EndSem,65,100,100,2026-02-11
S00898,SUB008,EndSem,65,100,78,2026-01-28
S00898,SUB009,IA1,31,100,81,2026-01-22
S00898,SUB010,IA2,67,100,83,2026-02-20
S00899,SUB001,EndSem,82,100,96,2026-02-21
S00899,SUB002,Lab,37,100,62,2026-02-12
S00899,SUB003,IA2,62,100,78,2026-01-29
S00899,SUB004,IA1,45,100,60,2026-02-01
S00899,SUB005,IA1,86,100,71,2026-01-26
S00899,SUB006,EndSem,43,100,64,2026-03-02
S00899,SUB007,IA1,42,100,92,2026-01-18
S00899,SUB008,Lab,64,100,87,2026-03-05
S00899,SUB009,IA1,85,100,84,2026-02-26
S00899,SUB010,EndSem,37,100,98,2026-02-28
S00900,SUB001,Lab,60,100,81,2026-02-18
S00900,SUB002,EndSem,64,100,71,2026-02-17
S00900,SUB003,IA1,71,100,77,2026-01-20
S00900,SUB004,Lab,62,100,95,2026-01-22
S00900,SUB005,EndSem,64,100,86,2026-02-04
S00900,SUB006,IA1,49,100,73,2026-03-12
S00900,SUB007,EndSem,68,100,93,2026-01-24
S00900,SUB008,EndSem,72,100,82,2026-02-12
S00900,SUB009,IA2,56,100,75,2026-02-22
S00900,SUB010,Lab,49,100,91,2026-02-25
S00901,SUB001,Lab,76,100,92,2026-03-07
S00901,SUB002,Lab,75,100,75,2026-03-12
S00901,SUB003,EndSem,53,100,91,2026-02-05
S00901,SUB004,EndSem,73,100,94,2026-01-29
S00901,SUB005,EndSem,51,100,76,2026-01-20
S00901,SUB006,IA1,83,100,75,2026-03-11
S00901,SUB007,IA2,63,100,97,2026-02-11
S00901,SUB008,Lab,63,100,60,2026-03-12
S00901,SUB009,IA1,69,100,65,2026-02-02
S00901,SUB010,IA2,79,100,90,2026-01-18
S00902,SUB001,IA1,62,100,99,2026-02-03
S00902,SUB002,EndSem,80,100,76,2026-03-07
S00902,SUB003,EndSem,84,100,90,2026-02-20
S00902,SUB004,IA1,41,100,66,2026-03-08
S00902,SUB005,IA1,75,100,75,2026-02-25
S00902,SUB006,Lab,90,100,75,2026-02-12
S00902,SUB007,EndSem,48,100,98,2026-02-06
S00902,SUB008,IA1,57,100,92,2026-02-19
S00902,SUB009,IA1,53,100,67,2026-01-28
S00902,SUB010,IA1,67,100,78,2026-03-06
S00903,SUB001,Lab,85,100,84,2026-02-04
S00903,SUB002,EndSem,51,100,79,2026-02-19
S00903,SUB003,EndSem,50,100,88,2026-02-09
S00903,SUB004,Lab,69,100,84,2026-02-12
S00903,SUB005,EndSem,68,100,97,2026-01-15
S00903,SUB006,Lab,76,100,90,2026-03-12
S00903,SUB007,EndSem,46,100,74,2026-01-28
S00903,SUB008,Lab,87,100,75,2026-01-15
S00903,SUB009,IA1,65,100,64,2026-02-04
S00903,SUB010,IA1,67,100,82,2026-03-10
S00904,SUB001,IA1,34,100,78,2026-03-08
S00904,SUB002,EndSem,88,100,85,2026-03-12
S00904,SUB003,IA1,63,100,61,2026-03-11
S00904,SUB004,EndSem,36,100,85,2026-03-01
S00904,SUB005,Lab,76,100,85,2026-03-11
S00904,SUB006,IA1,89,100,91,2026-01-28
S00904,SUB007,IA1,44,100,85,2026-01-20
S00904,SUB008,IA1,49,100,76,2026-03-09
S00904,SUB009,EndSem,50,100,66,2026-02-15
S00904,SUB010,IA1,79,100,64,2026-02-24
S00905,SUB001,IA2,32,100,68,2026-03-12
S00905,SUB002,IA1,50,100,84,2026-01-25
S00905,SUB003,IA2,65,100,97,2026-02-04
S00905,SUB004,EndSem,33,100,75,2026-02-27
S00905,SUB005,EndSem,42,100,98,2026-03-05
